Text30,Text40,Text8,Text37,Text49,Text38,Text33,Text31,Text13,Text24,Text43,Text35,Text34,Text36
01:00 - 01:59 pm,33,,22.00,0.67,,22.00,13,0.00,,0.00,39,0,0.00
02:00 - 02:59 pm,39,,64.99,1.67,,28.00,22,36.99,,0.95,56,0,0.00
03:00 - 03:59 pm,31,,103.98,3.35,,30.00,20,73.98,,2.39,65,0,0.00
04:00 - 04:59 pm,59,,69.99,1.19,,33.00,29,36.99,,0.63,49,0,0.00
05:00 - 05:59 pm,33,,62.00,1.88,,62.00,19,0.00,,0.00,58,0,0.00
06:00 - 06:59 pm,24,,28.00,1.17,,28.00,15,0.00,,0.00,63,0,0.00
07:00 - 07:59 pm,5,,0.00,0.00,,0.00,3,0.00,,0.00,60,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10/31/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"1,661.33",0.00,,"1,661.33",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,7,,0.00,0.00,,0.00,11,0.00,,0.00,157,0,0.00
09:00 - 09:59 am,29,,13.69,0.47,,11.00,33,0.00,,0.00,114,1,2.69
10:00 - 10:59 am,37,,99.99,2.70,,63.00,19,36.99,,1.00,51,0,0.00
11:00 - 11:59 am,45,,154.94,3.44,,154.94,21,0.00,,0.00,47,0,0.00
12:00 - 12:59 pm,41,,87.99,2.15,,51.00,25,36.99,,0.90,61,0,0.00
01:00 - 01:59 pm,49,,131.78,2.69,,104.00,26,20.00,,0.41,53,2,7.78
02:00 - 02:59 pm,26,,34.00,1.31,,34.00,20,0.00,,0.00,77,0,0.00
03:00 - 03:59 pm,39,,61.99,1.59,,61.99,33,0.00,,0.00,85,0,0.00
04:00 - 04:59 pm,27,,36.99,1.37,,0.00,15,36.99,,1.37,56,0,0.00
05:00 - 05:59 pm,18,,29.00,1.61,,29.00,18,0.00,,0.00,100,0,0.00
06:00 - 06:59 pm,3,,0.00,0.00,,0.00,3,0.00,,0.00,100,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/01/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,"2,918.49",0.00,,"2,918.49",0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,8,,0.00,0.00,,0.00,7,0.00,,0.00,88,0,0.00
09:00 - 09:59 am,38,,155.97,4.10,,118.98,31,36.99,,0.97,82,0,0.00
10:00 - 10:59 am,35,,91.98,2.63,,16.00,29,75.98,,2.17,83,0,0.00
11:00 - 11:59 am,50,,152.98,3.06,,115.99,51,36.99,,0.74,102,0,0.00
12:00 - 12:59 pm,48,,69.99,1.46,,33.00,29,36.99,,0.77,60,0,0.00
01:00 - 01:59 pm,48,,123.00,2.56,,113.00,29,10.00,,0.21,60,0,0.00
02:00 - 02:59 pm,53,,98.99,1.87,,52.00,38,46.99,,0.89,72,0,0.00
03:00 - 03:59 pm,53,,160.97,3.04,,50.00,24,110.97,,2.09,45,0,0.00
04:00 - 04:59 pm,34,,90.98,2.68,,14.00,23,73.98,,2.18,68,3,3.00
05:00 - 05:59 pm,55,,173.99,3.16,,173.99,33,0.00,,0.00,60,0,0.00
06:00 - 06:59 pm,29,,35.69,1.23,,33.00,9,0.00,,0.00,31,1,2.69
07:00 - 07:59 pm,14,,11.00,0.79,,11.00,13,0.00,,0.00,93,0,0.00
08:00 - 08:59 pm,0,,2.69,0.00,,0.00,0,0.00,,0.00,0,1,2.69
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/02/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,853.55",0.00,,"2,853.55",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/03/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,682.99",0.00,,"2,682.99",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,5,,0.00,0.00,,0.00,4,0.00,,0.00,80,0,0.00
09:00 - 09:59 am,28,,25.69,0.92,,23.00,27,0.00,,0.00,96,1,2.69
10:00 - 10:59 am,27,,0.00,0.00,,0.00,26,0.00,,0.00,96,0,0.00
11:00 - 11:59 am,38,,46.00,1.21,,46.00,25,0.00,,0.00,66,0,0.00
12:00 - 12:59 pm,36,,61.00,1.69,,61.00,24,0.00,,0.00,67,0,0.00
01:00 - 01:59 pm,37,,18.99,0.51,,(18.00),41,36.99,,1.00,111,0,0.00
02:00 - 02:59 pm,44,,127.99,2.91,,81.00,36,46.99,,1.07,82,0,0.00
03:00 - 03:59 pm,27,,33.38,1.24,,(21.00),18,36.99,,1.37,67,1,17.39
04:00 - 04:59 pm,31,,71.00,2.29,,61.00,23,10.00,,0.32,74,0,0.00
05:00 - 05:59 pm,42,,74.00,1.76,,74.00,17,0.00,,0.00,40,0,0.00
06:00 - 06:59 pm,27,,80.00,2.96,,80.00,15,0.00,,0.00,56,0,0.00
07:00 - 07:59 pm,10,,22.00,2.20,,22.00,7,0.00,,0.00,70,0,0.00
08:00 - 08:59 pm,4,,0.00,0.00,,0.00,3,0.00,,0.00,75,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/04/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"2,800.33",0.00,,"2,800.33",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,3,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,10,,22.00,2.20,,22.00,10,0.00,,0.00,100,0,0.00
10:00 - 10:59 am,33,,67.00,2.03,,67.00,23,0.00,,0.00,70,0,0.00
11:00 - 11:59 am,34,,114.00,3.35,,114.00,18,0.00,,0.00,53,0,0.00
12:00 - 12:59 pm,26,,84.99,3.27,,28.00,22,56.99,,2.19,85,0,0.00
01:00 - 01:59 pm,34,,150.99,4.44,,114.00,25,36.99,,1.09,74,0,0.00
02:00 - 02:59 pm,32,,50.38,1.57,,45.00,25,0.00,,0.00,78,2,5.38
03:00 - 03:59 pm,33,,11.00,0.33,,11.00,18,0.00,,0.00,55,0,0.00
04:00 - 04:59 pm,25,,69.95,2.80,,32.96,17,36.99,,1.48,68,0,0.00
05:00 - 05:59 pm,44,,123.97,2.82,,49.99,40,73.98,,1.68,91,0,0.00
06:00 - 06:59 pm,26,,51.00,1.96,,51.00,20,0.00,,0.00,77,0,0.00
07:00 - 07:59 pm,16,,0.00,0.00,,0.00,7,0.00,,0.00,44,0,0.00
08:00 - 08:59 pm,6,,0.00,0.00,,0.00,3,0.00,,0.00,50,0,0.00
09:00 - 09:59 pm,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/05/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"4,129.55",0.00,,"4,129.55",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,13,,31.79,2.45,,29.00,9,0.00,,0.00,69,1,2.79
10:00 - 10:59 am,30,,23.00,0.77,,23.00,25,0.00,,0.00,83,0,0.00
11:00 - 11:59 am,23,,2.99,0.13,,(34.00),22,36.99,,1.61,96,0,0.00
12:00 - 12:59 pm,34,,56.00,1.65,,56.00,21,0.00,,0.00,62,0,0.00
01:00 - 01:59 pm,18,,36.98,2.05,,(37.00),13,73.98,,4.11,72,0,0.00
02:00 - 02:59 pm,22,,73.98,3.36,,0.00,18,73.98,,3.36,82,0,0.00
03:00 - 03:59 pm,14,,96.98,6.93,,23.00,11,73.98,,5.28,79,0,0.00
04:00 - 04:59 pm,19,,33.99,1.79,,33.99,15,0.00,,0.00,79,0,0.00
05:00 - 05:59 pm,28,,110.98,3.96,,37.00,16,73.98,,2.64,57,0,0.00
06:00 - 06:59 pm,11,,0.00,0.00,,0.00,4,0.00,,0.00,36,0,0.00
07:00 - 07:59 pm,13,,0.00,0.00,,0.00,9,0.00,,0.00,69,0,0.00
08:00 - 08:59 pm,6,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/06/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,381.44",0.00,,"3,381.44",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,18,,2.69,0.15,,0.00,12,0.00,,0.00,67,1,2.69
10:00 - 10:59 am,14,,29.00,2.07,,29.00,3,0.00,,0.00,21,0,0.00
11:00 - 11:59 am,23,,131.99,5.74,,95.00,17,36.99,,1.61,74,0,0.00
12:00 - 12:59 pm,38,,82.99,2.18,,46.00,26,36.99,,0.97,68,0,0.00
01:00 - 01:59 pm,27,,0.00,0.00,,0.00,14,0.00,,0.00,52,0,0.00
02:00 - 02:59 pm,23,,76.99,3.35,,40.00,19,36.99,,1.61,83,0,0.00
03:00 - 03:59 pm,23,,41.99,1.83,,41.99,16,0.00,,0.00,70,0,0.00
04:00 - 04:59 pm,21,,59.99,2.86,,23.00,10,36.99,,1.76,48,0,0.00
05:00 - 05:59 pm,37,,155.97,4.22,,45.00,35,110.97,,3.00,95,0,0.00
06:00 - 06:59 pm,22,,71.98,3.27,,34.99,20,36.99,,1.68,91,0,0.00
07:00 - 07:59 pm,9,,0.00,0.00,,0.00,7,0.00,,0.00,78,0,0.00
08:00 - 08:59 pm,7,,0.00,0.00,,0.00,4,0.00,,0.00,57,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/07/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"4,006.92",0.00,,"4,006.92",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,4,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,18,,11.00,0.61,,11.00,17,0.00,,0.00,94,0,0.00
10:00 - 10:59 am,19,,28.00,1.47,,28.00,10,0.00,,0.00,53,0,0.00
11:00 - 11:59 am,23,,23.00,1.00,,23.00,10,0.00,,0.00,43,0,0.00
12:00 - 12:59 pm,38,,43.99,1.16,,7.00,25,36.99,,0.97,66,0,0.00
01:00 - 01:59 pm,32,,51.99,1.62,,15.00,24,36.99,,1.16,75,0,0.00
02:00 - 02:59 pm,38,,57.00,1.50,,57.00,18,0.00,,0.00,47,0,0.00
03:00 - 03:59 pm,43,,85.98,2.00,,12.00,24,73.98,,1.72,56,0,0.00
04:00 - 04:59 pm,29,,70.68,2.44,,30.00,18,37.99,,1.31,62,1,2.69
05:00 - 05:59 pm,29,,73.00,2.52,,73.00,17,0.00,,0.00,59,0,0.00
06:00 - 06:59 pm,22,,69.99,3.18,,33.00,10,36.99,,1.68,45,0,0.00
07:00 - 07:59 pm,13,,92.00,7.08,,92.00,7,0.00,,0.00,54,0,0.00
08:00 - 08:59 pm,7,,29.00,4.14,,29.00,4,0.00,,0.00,57,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/08/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,275.47",0.00,,"3,275.47",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,18,,17.00,0.94,,17.00,14,0.00,,0.00,78,0,0.00
10:00 - 10:59 am,35,,103.97,2.97,,29.99,32,73.98,,2.11,91,0,0.00
11:00 - 11:59 am,46,,100.00,2.17,,90.00,23,10.00,,0.22,50,0,0.00
12:00 - 12:59 pm,39,,86.99,2.23,,50.00,31,36.99,,0.95,79,0,0.00
01:00 - 01:59 pm,49,,93.97,1.92,,19.99,34,73.98,,1.51,69,0,0.00
02:00 - 02:59 pm,58,,298.96,5.15,,141.00,33,157.96,,2.72,57,0,0.00
03:00 - 03:59 pm,45,,185.05,4.11,,97.98,36,83.98,,1.87,80,1,3.09
04:00 - 04:59 pm,54,,101.38,1.88,,96.00,17,0.00,,0.00,31,2,5.38
05:00 - 05:59 pm,52,,257.97,4.96,,137.00,38,120.97,,2.33,73,0,0.00
06:00 - 06:59 pm,40,,65.99,1.65,,29.00,23,36.99,,0.92,58,0,0.00
07:00 - 07:59 pm,11,,0.00,0.00,,0.00,15,0.00,,0.00,136,0,0.00
08:00 - 08:59 pm,6,,0.00,0.00,,0.00,2,0.00,,0.00,33,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/09/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,986.29",0.00,,"3,986.29",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
12:00 - 12:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
06:00 - 06:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/10/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"3,639.58",0.00,,"3,639.58",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,1,,1.25,1.25,,0.00,5,0.00,,0.00,500,1,1.25
09:00 - 09:59 am,15,,13.79,0.92,,11.00,6,0.00,,0.00,40,1,2.79
10:00 - 10:59 am,18,,63.00,3.50,,63.00,12,0.00,,0.00,67,0,0.00
11:00 - 11:59 am,27,,39.00,1.44,,39.00,18,0.00,,0.00,67,0,0.00
12:00 - 12:59 pm,37,,85.69,2.32,,73.00,22,10.00,,0.27,59,1,2.69
01:00 - 01:59 pm,41,,50.00,1.22,,50.00,20,0.00,,0.00,49,0,0.00
02:00 - 02:59 pm,45,,185.98,4.13,,112.00,32,73.98,,1.64,71,0,0.00
03:00 - 03:59 pm,38,,63.00,1.66,,63.00,25,0.00,,0.00,66,0,0.00
04:00 - 04:59 pm,36,,83.24,2.31,,45.00,26,36.99,,1.03,72,1,1.25
05:00 - 05:59 pm,42,,79.00,1.88,,79.00,24,0.00,,0.00,57,0,0.00
06:00 - 06:59 pm,27,,0.00,0.00,,0.00,15,0.00,,0.00,56,0,0.00
07:00 - 07:59 pm,17,,0.00,0.00,,0.00,15,0.00,,0.00,88,0,0.00
08:00 - 08:59 pm,3,,0.00,0.00,,0.00,1,0.00,,0.00,33,0,0.00
09:00 - 09:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
10:00 - 10:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11:00 - 11:59 pm,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
11/11/2025,,,,,,,,,,,,,
00:00 - 00:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
01:00 - 01:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
02:00 - 02:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
03:00 - 03:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
04:00 - 04:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
05:00 - 05:59 am,0,,"4,152.17",0.00,,"4,152.17",0,0.00,,0.00,0,0,0.00
06:00 - 06:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
07:00 - 07:59 am,0,,0.00,0.00,,0.00,0,0.00,,0.00,0,0,0.00
08:00 - 08:59 am,4,,0.00,0.00,,0.00,1,0.00,,0.00,25,0,0.00
09:00 - 09:59 am,13,,0.00,0.00,,0.00,8,0.00,,0.00,62,0,0.00
10:00 - 10:59 am,29,,28.00,0.97,,28.00,25,0.00,,0.00,86,0,0.00
